tender_id,card_id,verdict,relevant,boilerplate_only_ai,info_has_real_ai,classification,relevance_score,product_category,customer,tender_name
"0148200002425000015","88241263","relevant_ai","true","false","","ai_core","9","medical_ai_support","Министерство информационных технологий и связи Московской об","Оказание услуг по передаче прав использования на условиях простой (неисключительной) лицензии на программное обеспечение большой я"
"88214724","88214724","relevant_ai","true","true","","software_related","10","computer_vision","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛ","Оказание услуги по предоставлению лицензии на право использовать компьютерное программное обеспечение для внедрения автоматизирова"
"rq_0160200005725000373","88210890","relevant_ai","true","true","","software_related","10","medical_ai_support","министерство здравоохранения Саратовской области","Запрос цены. Оказание услуг по обновлению, адаптации и сопровождению программного обеспечения медицинских изделий по описанию и ин"
"rq_0190200002125000093","88210051","relevant_ai","true","false","","ai_core","8","computer_vision","ДИТиС ЯНАО","Запрос цены. Оказание услуг по технической поддержке модуля интеллектуального видеомониторинга, превентивного реагирования и преди"
"32515126008","88155418","relevant_ai","true","false","","automation_software","16","software_services","АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАВМИНКУРОРТРЕСУРСЫ""","Конкурс в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, на право заклю"
"32515130568","88184010","relevant_soft","true","false","","automation_software","7","software_services","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ИНФОРМАЦИ","Предоставление права использования программного обеспечения PIX RPA (PIX Robot + PIX Studio) на условиях простой (неисключительной"
"0369300245925000005","88096996","relevant_ai","true","true","","software_related","10","gov_regulatory_analytics","Муниципальное учреждение ""Комплексный центр социального обсл","Услуга по предоставлению лицензии на право использовать компьютерное программное обеспечение для внедрения автоматизированной исхо"
"0369300245925000006","88097019","relevant_ai","true","true","","software_related","10","computer_vision","Муниципальное учреждение ""Комплексный центр социального обсл","Услуга по предоставлению лицензии на право использовать компьютерное программное обеспечение для внедрения автоматизированной исхо"
"88051956","88051956","relevant_ai","true","false","","ai_core","9","software_services","ООО ""АЛАБУГА-ВОЛОКНО""","Оказание услуги по сопровождению сервиса промышленного компьютерного зрения на базе программного обеспечения «ML Sense» для нужд О"
"rq_0848500003825000013","88050139","relevant_ai","true","false","","ai_core","9","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ДИРЕ","Запрос цены. Оказание услуг по сервисному и техническому обслуживанию автоматизированных комплексов видеофиксации нарушений, испол"
"88051734","88051734","relevant_ai","true","false","","ai_core","7","software_services","ЭТП Закупки.ру","Техническая поддержка программной платформы сбора, интеллектуального анализа данных и управления процессами ""MONQ""."
"rq_0367200006825000177","88028048","relevant_ai","true","true","","software_related","10","medical_ai_support","ГКУ ТО ""ЦИТТО""","Запрос цены. оказание услуг по сопровождению программного обеспечения медицинского изделия с технологией искусственного интеллекта"
"rq_0173100008625000080","88027363","relevant_soft","true","false","","automation_software","7","software_services","Министерство экономического развития Российской Федерации","Запрос цены. Оказание услуг по технической поддержке и сопровождению платформы программных средств класса RPA"
"rq_0318200028125001179","88002160","relevant_ai","true","true","","software_related","10","medical_ai_support","государственное бюджетное учреждение здравоохранения ""Детска","Запрос цены. Организация омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использование"
"0356500001425006618","88016884","relevant_ai","true","false","","ai_core","9","computer_vision","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР О","Оказание услуг по предоставлению неисключительных прав (лицензий) на программное обеспечение «Компонента компьютерного зрения» Под"
"0356500001425006620","88016886","relevant_ai","true","false","","ai_core","9","computer_vision","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР О","Оказание услуг по предоставлению неисключительных прав (лицензий) на программное обеспечение «Компонента компьютерного зрения» Под"
"rq_0148200002425000043","88000918","relevant_ai","true","false","","ai_core","9","enterprise_rag_llm_assistant","Министерство информационных технологий и связи Московской об","Запрос цены. Оказание услуг по передаче прав использования на условиях простой (неисключительной) лицензии на программное обеспече"
"88002892","88002892","relevant_soft","true","false","","automation_software","7","software_services","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОСИБИРСКЭНЕРГОСБЫТ""","Оказание услуг технической поддержки роботов на базе программных продуктов PIX RPA в информационной системе PIX RPA."
"0369300012625000012","87938377","relevant_ai","true","true","","software_related","10","computer_vision","муниципальное бюджетное учреждение ""Комплексный центр социал","Оказание услуги по предоставлению лицензии на право использовать компьютерное программное обеспечение для внедрения автоматизирова"
"rq_0373100094325001283","87918388","relevant_ai","true","true","","software_related","10","medical_ai_support","Учреждение Российской академии медицинских наук Российский о","Запрос цены. РАЗРАБОТКА ПРОТОТИПА ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ С ПРИМЕНЕНИЕМ ТЕХНОЛОГИЙ ИСКУССТВЕННОГО ИНТЕЛЛЕКТА ДЛЯ ВЫЯВЛЕНИЯ ОБЪЕМН"
"0373100119525000268","87913684","relevant_ai","true","false","","ai_core","9","medical_ai_support","Федеральное государственное учреждение ""Государственный науч","Услуги, по разработке прототипа специализированного программного обеспечения на базе искусственных нейронных сетей для бесконтактн"
"0369300019525000007","87872598","relevant_ai","true","true","","software_related","10","computer_vision","МБУ ""КЦСОН по Металлургическому району г. Челябинска""","Оказание услуги по предоставлению лицензии на право использовать компьютерное программное обеспечение для внедрения автоматизирова"
"0369300009925000005","87883460","relevant_ai","true","true","","software_related","10","computer_vision","муниципальное бюджетное учреждение ""Комплексный центр социал","Оказание услуги по предоставлению лицензии на право использовать компьютерное программное обеспечение для внедрения автоматизирова"
"0146500000325000003","87884129","relevant_ai","true","false","","ai_core","9","gov_regulatory_analytics","УПРАВЛЕНИЕ ЦИФРОВОГО РАЗВИТИЯ ЛИПЕЦКОЙ ОБЛАСТИ","Адаптация системы электронного документооборота Правительства Липецкой области с целью повышения эффективности работы с документам"
"87859665","87859665","relevant_ai","true","true","","software_related","10","software_services","ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ""ВЕРХНЕУ","Оказание услуги по предоставлению лицензии на право использовать компьютерное программное обеспечение для внедрения автоматизирова"
"32515078512","87824159","relevant_ai","true","false","","automation_software","16","software_services","АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАВМИНКУРОРТРЕСУРСЫ""","Оказание услуг по проведению моделирования бизнес процессов с целью автоматизации бизнес процессов, внедрения организационной стра"
"0369300002025000006","87826492","relevant_ai","true","true","","software_related","10","computer_vision","Муниципальное бюджетное учреждение ""Комплексный центр социал","Оказание услуги по предоставлению лицензии на право использовать программное обеспечение для автоматизированной исходящей коммуник"
"32515080907","87833073","relevant_soft","true","false","","automation_software","7","software_services","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ П","Оказание услуг по роботизации 5-ти процессов на платформе PIX RPA для нужд ГлавУпДК при МИД России"
"87791722","87791722","relevant_ai","true","true","","software_related","10","software_services","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ","Запрос коммерческих предложений с целью обоснования НМЦД на приобретение лицензий на систему анализа коммуникаций с применением те"
"rq_0848500003825000006","87787949","relevant_ai","true","false","","ai_core","9","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ДИРЕ","Запрос цены. Оказание услуг по сервисному и техническому обслуживанию автоматизированных комплексов видеофиксации нарушений, испол"
"rq_0173100007525000122","87695075","relevant_ai","true","true","","software_related","10","software_services","Министерство связи и массовых коммуникаций Российской Федера","Запрос цены. Выполнение работ по развитию федеральной государственной информационной системы «Единая информационная платформа наци"
"0869200000225006519","87653035","relevant_ai","true","true","","software_related","10","gov_regulatory_analytics","Государственное казенное учреждение Челябинской области ""Цен","Оказание услуги по предоставлению лицензии на право использовать компьютерное программное обеспечение для внедрения автоматизирова"
"rq_0160200005725000362","87605694","relevant_ai","true","true","","software_related","10","medical_ai_support","министерство здравоохранения Саратовской области","Запрос цены. Оказание услуг по обновлению, адаптации и сопровождению программного обеспечения медицинских изделий по описанию и ин"
"rq_0367200006825000151","87576658","relevant_ai","true","true","","software_related","10","medical_ai_support","ГКУ ТО ""ЦИТТО""","Запрос цены. оказание услуг по сопровождению программного обеспечения медицинского изделия с технологией искусственного интеллекта"
"87554552","87554552","relevant_ai","true","true","","software_related","10","medical_ai_support","Государственное бюджетное учреждение здравоохранения города ","Оказание услуг по интерпретации данных диагностических медицинских исследований с применением технологий искусственного интеллекта"
"0826500000925002809","87560814","relevant_ai","true","true","","software_related","10","medical_ai_support","ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ БЕЛГОРОДСКОЙ О","Оказание услуг по сопровождению системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интел"
"87540565","87540565","relevant_soft","true","false","","automation_software","13","process_automation","","Заказчик: ООО ""РМР ЦТ"" Услуга: Автоматизация бизнес-процессов с использованием программного продукта PIX RPA"
"87543754","87543754","relevant_soft","true","false","","automation_software","13","process_automation","ОАО «Метафракс»","Заказчик: ООО ""РМР ЦТ"" Услуга: Автоматизация бизнес-процессов с использованием программного продукта PIX RPA Автоматизация бизнес-"
"0373100103725000018","87541985","relevant_ai","true","true","","ai_core","10","enterprise_rag_llm_assistant","Федеральное государственное бюджетное учреждение ""Российский","Выполнение работ по созданию Автоматической аналитической системы с технологией искусственного интеллекта для нужд ФГБУ «РФИ Минпр"
"87514771","87514771","relevant_soft","true","false","","automation_software","7","software_services","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВК""","Ценовой отбор в электронной форме на право заключения договора на поставку ПО PIX RPA на 12 месяцев для нужд ООО ""ВК"""
"0361200015025003765","87451356","relevant_ai","true","true","","software_related","10","medical_ai_support","Областное бюджетное учреждение ""Сахалинское агентство проект","Оказание услуг по адаптации прикладного программного обеспечения подсистемы ""Медицинская информационная подсистема"" и подсистемы С"
"0356500001425005800","87462846","relevant_ai","true","false","","ai_core","7","analytics_monitoring","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР О","ПОСТАВКА, УСТАНОВКА И ИНТЕГРАЦИЯ ЛИЦЕНЗИЙ НА ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ СБОРА, ИНТЕЛЛЕКТУАЛЬНОГО АНАЛИЗА ДАННЫХ И УПРАВЛЕНИЯ ПРОЦЕССА"
"32515031638","87478308","relevant_ai","true","false","","ai_core","7","software_services","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖД","Закупка программного обеспечения для интеллектуального анализа данных для нужд факультета государственного управления МГУ имени М."
"rq_0367200006825000143","87413415","relevant_ai","true","true","","software_related","10","medical_ai_support","ГКУ ТО ""ЦИТТО""","Запрос цены. оказание услуг по сопровождению программного обеспечения медицинского изделия с технологией искусственного интеллекта"
"87375967","87375967","relevant_ai","true","true","","software_related","10","software_services","Торговая Система «ТЭК-Торг»","Выполнение работ по модернизации IP-телефонии предприятия с применением технологии искусственного интеллекта"
"32515017169","87377369","relevant_ai","true","true","","software_related","10","software_services","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГО","Выполнение работ по модернизации IP-телефонии предприятия с применением технологии искусственного интеллекта"
"87353038","87353038","relevant_ai","true","false","","ai_core","18","software_services","Система электронных торгов","216_Поставка компьютерной техники для нужд Института автоматики и электронного приборостроения КНИТУ-КАИ, кафедры автоматики и упр"
"32515013803","87353281","relevant_ai","true","false","","ai_core","18","software_services","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖД","216_Поставка компьютерной техники для нужд Института автоматики и электронного приборостроения КНИТУ-КАИ, кафедры автоматики и упр"
"32515013972","87352514","relevant_ai","true","true","","software_related","10","software_services","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ЦИФРОВЫЕ ","Оказание услуг по технической поддержке высокопроизводительного кластера Центра коллективного пользования Минпромторга России «Меж"
"32515005690","87298016","relevant_ai","true","false","","ai_core","9","software_services","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ЦИФРОВЫЕ ","Выполнение работ по созданию информационной системы «Реестр отраслевых моделей машинного обучения и наборов данных» шифр «ML-реест"
"32514993692","87224479","relevant_ai","true","true","","software_related","10","medical_ai_support","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КЕМЕР","Оказание услуги системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта"
"0361200015025003611","87256001","relevant_ai","true","true","","software_related","10","medical_ai_support","Областное бюджетное учреждение ""Сахалинское агентство проект","Оказание услуг по адаптации прикладного программного обеспечения подсистемы ""Медицинская информационная подсистема"" и подсистемы С"
"87256466","87256466","relevant_ai","true","true","","software_related","10","software_services","Торговая Система «ТЭК-Торг»","Выполнение работ по модернизации IP-телефонии предприятия с применением технологии искусственного интеллекта"
"32515000016","87261807","relevant_ai","true","true","","software_related","10","software_services","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГО","Выполнение работ по модернизации IP-телефонии предприятия с применением технологии искусственного интеллекта"
"rq_0173100005725000020","87246968","relevant_soft","true","false","","ai_core","8","computer_vision","Федеральное дорожное агентство","Запрос цены. Развитие прикладной системы «Система электронного документооборота и делопроизводства» Корпоративной информационной с"
"87234481","87234481","relevant_soft","true","false","","automation_software","7","software_services","Торговая Система «ТЭК-Торг»","Оказание услуг по предоставлению сертификатов на техническую поддержку ПО Primo RPA"
"87209927","87209927","relevant_soft","true","true","","software_related","10","medical_ai_support","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА ","УСЛУГИ ПО ОБРАБОТКЕ ПРОЧИХ ДАННЫХ ИНФОРМАЦИОННЫХ СИСТЕМ, РЕСУРСОВ И ПРОГРАММНО-ТЕХНИЧЕСКИХ КОМПЛЕКСОВ"
"87018927","87018927","relevant_ai","true","false","","ai_core","9","software_services","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РОСТЕЛЕКОМ ИНФОРМАЦ","Предоставление доступа к нейронным сетям (приобретение токенов)"
"32514945287","86917994","relevant_ai","true","false","","ai_core","7","software_services","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИ","Оказание услуг по техническому облуживанию программы для ЭВМ «Программа для автоматизации инженерных расчетов, интеллектуального а"
"0337100017725000076","86876975","relevant_ai","true","false","","automation_software","7","enterprise_rag_llm_assistant","Федеральное казенное учреждение ""Налог-Сервис"" Федеральной н","Передача неисключительных прав на использование комплекта программного обеспечения Puzzle RPA с компонентой GPT"
"86825761","86825761","relevant_ai","true","false","","ai_core","8","computer_vision","Торговая Система «ТЭК-Торг»","Программное обеспечение для распознавания изображения лекал одежды"
"rq_0173100008625000068","86830378","relevant_soft","true","false","","automation_software","7","software_services","Министерство экономического развития Российской Федерации","Запрос цены. Оказание услуг по технической поддержке и сопровождению платформы программных средств класса RPA"
"32514921974","86756403","relevant_ai","true","false","","ai_core","9","software_services","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ","Приобретение лицензии для доступа в геоинформационную систему на базе нейронных сетей и искусственного интеллекта для управления и"
"86762131","86762131","relevant_ai","true","false","","ai_core","8","computer_vision","","Выполнение работ по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изобра"
"86762132","86762132","relevant_ai","true","false","","ai_core","8","computer_vision","","Выполнение работ по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изобра"
"86775531","86775531","relevant_soft","true","false","","automation_software","7","software_services","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОСИБИРСКЭНЕРГОСБЫТ""","Оказание услуг технической поддержки роботов на базе программных продуктов PIX RPA в информационной системе PIX RPA"
"rq_0373100040125000609","86697551","relevant_ai","true","false","","ai_core","7","software_services","федеральное государственное образовательное учреждение высше","Запрос цены. Закупка программного обеспечения для интеллектуального анализа данных для нужд факультета государственного управления"
"32514906762","86654615","relevant_soft","true","false","","automation_software","7","software_services","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""ЕДИНЫЙ ЗАКАЗЧИК В СФЕРЕ СТРОИТЕЛ","Оказание услуг по разработке и внедрению сценария программного робота «Автоматизация процесса сравнения сумм по данным подрядчика/"
"0801500001125000909","86584624","relevant_ai","true","false","","ai_core","8","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ БАШКОРТОСТАН ","Выполнение работ по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изобра"
"0101500000325000150","86439677","relevant_ai","true","false","","ai_core","8","computer_vision","ГОСУДАРСТВЕННЫЙ КОМИТЕТ РЕСПУБЛИКИ БАШКОРТОСТАН ПО МОНИТОРИН","Выполнение работ по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изобра"
"86293910","86293910","relevant_ai","true","false","","ai_core","8","computer_vision","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРЕС ЭКИПАЖ""","Система оптического распознавания документов"
"86220632","86220632","relevant_soft","true","false","","automation_software","7","software_services","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЧТА БАНК""","Право использования ПО Primo RPA Studio, Primo RPA Orchestrator, Primo RPA Robot Enterprise и оказание услуг по техническому сопро"
"32514841968","86147893","relevant_ai","true","false","","ai_core","8","computer_vision","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖД","Поставка оборудования для распознавания документов для нужд ФГБОУ ВО ЧГМА Минздрава России"
"86063957","86063957","relevant_ai","true","false","","ai_core","8","computer_vision","БАНК РОССИИ","Выполнение работ по созданию сервиса для распознавания документов с использованием ContentAI ContentReader Server в составе сервис"
"86029633","86029633","ambiguous","false","false","false","ai_core","6","analytics_monitoring","ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ","Оказание услуг по сопровождению подсистем информационно-аналитической системы для автоматизации деятельности регионального операто"
"0830500000225001923","85983905","relevant_ai","true","false","","ai_core","8","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""ЦЕН","Поставка программного обеспечения для автоматизации распознавания документов"
"32514815643","85960081","relevant_ai","true","false","","ai_core","9","enterprise_rag_llm_assistant","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВС","Услуги по предоставлению уникального чат-бот сервиса интегрированного с алгоритмами машинного обучения Hotbot.ai"
"0373200018825000757","85946041","relevant_ai","true","false","","ai_core","9","medical_ai_support","Государственное бюджетное учреждение города Москвы ""Служба з","Поставка аппаратно-программного комплекса, устанавливаемого на транспортные средства, для выявлений нарушений в сфере жилищно-комм"
"0811500001125000038","85826306","relevant_ai","true","false","","ai_core","9","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЦИФРОВОЙ ТРАНСФОР","Модернизация государственной информационной системы Республики Татарстан «Цифровые услуги Республики Татарстан» в целях обеспечени"
"0373200018825000735","85790126","relevant_ai","true","false","","ai_core","9","gov_regulatory_analytics","Государственное бюджетное учреждение города Москвы ""Служба з","Поставка аппаратно-программного комплекса, устанавливаемого на транспортные средства, для выявлений нарушений в сфере жилищно-комм"
"85780496","85780496","relevant_ai","true","false","","ai_core","8","computer_vision","Открытое акционерное общество междугородной и международной ","Оказание услуг по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изображе"
"rq_0372200278525000188","85732342","relevant_soft","true","false","","ai_core","9","software_services","Санкт-Петербургское государственное казенное учреждение ""Упр","Запрос цены. Оказание услуг по сопровождению государственной информационной системы Санкт-Петербурга «Аппаратно-программный компле"
"85696429","85696429","relevant_soft","true","false","","automation_software","7","software_services","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ""Р","Оказание услуг по сопровождению и модификации программных роботов Robin RPA"
"0187300015625000041","85676672","relevant_ai","true","false","","ai_core","9","analytics_monitoring","Администрация города Ханты-Мансийска","Оказание услуг по развитию и обеспечению функционирования нейронной сети помощи гражданам, официальных ресурсов органов местного с"
"85673299","85673299","relevant_soft","true","false","","automation_software","7","","Торговая Система «ТЭК-Торг»","Оказание услуг по предоставлению сертификатов на техническую поддержку ПО Primo RPA"
"0801500001125000645","85641504","relevant_ai","true","false","","ai_core","8","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ БАШКОРТОСТАН ","Выполнение работ по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изобра"
"85655931","85655931","relevant_soft","true","false","","automation_software","7","process_automation","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""О`КЕЙ""","Внедрение Системе роботизации бизнес-процессов (RPA)"
"0190200000325004998","85622853","relevant_ai","true","false","","ai_core","8","computer_vision","Департамент государственного заказа и торговли Ямало-Ненецко","Оказание услуг по предоставлению неисключительных прав использования программного обеспечения интеллектуального видеомониторинга, "
"rq_0387300001425000092","85464115","relevant_ai","true","false","","ai_core","9","software_services","Муниципальное казенное учреждение ""Управление логистики""","Запрос цены. Оказание услуг по развитию и обеспечению функционирования нейронной сети помощи гражданам, официальных ресурсов орган"
"85459386","85459386","relevant_soft","true","false","","automation_software","6","software_services","Евразийский электронный портал","Работы по модернизации программного обеспечения"
"85391871","85391871","relevant_ai","true","false","","ai_core","9","software_services","Государственное бюджетное учреждение здравоохранения города ","Сопроцессор машинного обучения Intel Neural Compute Stick 2"
"32514727799","85378107","relevant_soft","true","false","","automation_software","7","ai_software_services","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖД","Размещение, хранение и проверка на заимствования текстов выпускных квалификационных работ на платформе «ВКР-СМАРТ» с правом предос"
"85267431","85267431","relevant_ai","true","false","","automation_software","7","software_services","ПАО «Трубная Металлургическая Компания» АО «Торговый дом «ТМ","ДИАЙПИ (Data Science и RPA OCR). Закупка ноутбуков"
"85185558","85185558","relevant_soft","true","false","","automation_software","7","process_automation","АО ""МЭЛОН ФЭШН ГРУП""","Оказание услуг по настройке и разработке программных роботов по предоставленным описаниям бизнес-процессов на платформе PIX RPA, у"
"85166714","85166714","relevant_soft","true","false","","automation_software","7","process_automation","АО ""МЭЛОН ФЭШН ГРУП""","Оказание услуг по настройке и разработке программных роботов по предоставленным описаниям бизнес-процессов на платформе PIX RPA, у"
"0187200001725000404","85133395","relevant_ai","true","false","","ai_core","9","software_services","Департамент государственного заказа Ханты-Мансийского автоно","Выполнение работ по развитию искусственной нейронной сети «Вика»"
"32514673773","85090760","relevant_ai","true","false","","ai_core","8","software_services","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВМЕСТНАЯ КОМПАНИ","Лицензионный Договор о предоставлении права использования ПО CyberStudio (Cyberphysics) для предиктивной аналитики оборудования и "
"84999113","84999113","relevant_ai","true","false","","ai_core","9","software_services","Евразийский электронный портал","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)"
"rq_0190200002125000026","85002756","relevant_ai","true","false","","ai_core","8","computer_vision","ДИТиС ЯНАО","Запрос цены. Оказание услуги по предоставлению неисключительных прав на программное обеспечение интеллектуального видеомониторинга"
"84968947","84968947","relevant_ai","true","false","","ai_core","8","computer_vision","Открытое акционерное общество междугородной и международной ","Оказание услуг по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изображе"
"84851473","84851473","relevant_soft","true","false","","automation_software","14","software_services","ОАО «Медицина»","Оказание услуг по сопровождению и доработке информационной системы CRM BPMSoft"
"84856632","84856632","relevant_soft","true","false","","automation_software","14","software_services","ЭТП Закупки.ру","Оказание услуг по сопровождению и доработке информационной системы CRM BPMSoft"
"84783241","84783241","relevant_soft","true","false","","automation_software","7","software_services","Торговая Система «ТЭК-Торг»","Оказание консультационных услуг по разработке, адаптации и модификации программ, баз данных, информационных продуктов PRIMO RPA"
"0373200082125000095","84767045","relevant_ai","true","false","","ai_core","9","gov_regulatory_analytics","Государственное бюджетное учреждение города Москвы ""Музей ре","Оказание услуг по разметке 3D объектов с видеокамер и датчиков компьютерного зрения (лидары) с целью обучения нейросетей"
"84769403","84769403","relevant_ai","true","false","","ai_core","9","gov_regulatory_analytics","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ДИРЕКЦИЯ ","Оказание услуг по разметке 3D объектов с видеокамер и датчиков компьютерного зрения (лидары) с целью обучения нейросетей"
"rq_0173100008625000015","84743643","relevant_soft","true","false","","automation_software","7","software_services","Министерство экономического развития Российской Федерации","Запрос цены. Оказание услуг по технической поддержке и сопровождению платформы программных средств класса RPA"
"32514622048","84730816","relevant_ai","true","false","","ai_core","8","computer_vision","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕДИКО-САНИТАРНАЯ ЧАСТЬ ""НЕФТЯНИК""","№ 99-25/АЭФ/СМСП Поставка программно-аппаратного комплекса для сканирования и распознавания документов для нужд АО МСЧ Нефтяник"
"0801500001125000338","84672208","relevant_ai","true","false","","ai_core","8","computer_vision","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ БАШКОРТОСТАН ","Выполнение работ по содержанию системы автоматической фотовидеофиксации нарушений Правил дорожного движения и распознавания изобра"
"84655964","84655964","relevant_soft","true","false","","ai_core","9","software_services","ООО ""ГИПЕРГЛОБУС""","Поставка источника бесперебойного питания для Центра Обработки Данных (ЛЦ)"
