tender_num,classification,relevant,score,reason,domain_terms,ai_automation_terms,platform_terms,negative_terms,queries,groups,sources,fz,status,name,customer,price_rub,publish_date,deadline,tender_link
"0373100013126000589","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""автоматическая классификация""","document_ai","card; attached_file","44-ФЗ Запрос котировок в электронной форме","Определение поставщика завершено","поставка реактивов для лаборатории клинической иммунологии","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР АКУШЕРСТВА, ГИНЕКОЛОГИИ И ПЕРИНАТОЛОГИИ ИМЕНИ АКАДЕМИКА В.И.КУЛАКОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ","1499877.50","06.05.2026","14.05.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0373100013126000589"
"0373100013126000590","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""автоматическая классификация""","document_ai","card; attached_file","44-ФЗ Запрос котировок в электронной форме","Определение поставщика завершено","поставка реактивов для лаборатории клинической иммунологии","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР АКУШЕРСТВА, ГИНЕКОЛОГИИ И ПЕРИНАТОЛОГИИ ИМЕНИ АКАДЕМИКА В.И.КУЛАКОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ","1499883.00","06.05.2026","14.05.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0373100013126000590"
"0373100013126000588","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""автоматическая классификация""","document_ai","card; attached_file","44-ФЗ Запрос котировок в электронной форме","Определение поставщика завершено","поставка реактивов для лаборатории клинической иммунологии","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР АКУШЕРСТВА, ГИНЕКОЛОГИИ И ПЕРИНАТОЛОГИИ ИМЕНИ АКАДЕМИКА В.И.КУЛАКОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ","1498812.70","06.05.2026","14.05.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0373100013126000588"
"32615981493","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","card; attached_file","223-ФЗ Иной способ","Закупка завершена","Проектирование, строительство, пусконаладочные работы: Выполнение проектно-изыскательских работ, согласования проектной (рабочей) документации, при необходимости внесение и согласование проектной (рабочей документации, выполнение строительно-монтажных и пуско-наладочных работы по строительству объекта: На I этапе: 1. 2КЛ-10 кВ от РУ-10 кВ проектируемой РТП-10/0,4 кВ на земельном участке с кадастровым номером 23:43:0143021:33346 до РУ-10 кВ проектируемой 2ТП-10/0,4 кВ на земельном участке с кадастровым номером 23:43:0143021:4144; 2. 2ТП-10/0,4 кВ на земельном участке с кадастровым номером 23:43:0143021:4144; 3. 2КЛ-10 кВ от РУ-10 кВ проектируемой ТП-10/0,4 кВ на земельном участке с кадастровым номером 23:43:0143021:4144 до РУ-10 кВ проектируемой 2ТП-10/0,4 кВ на земельном участке с кадастровым номером 23:43:0143021:1002; 4. 2ТП-10/0,4 кВ на земельном участке с кадастровым номером 23:43:0143021:1002. На II этапе: 1. 4КЛ-10 кВ от муфт в месте рассечки 2КЛ-10 кВ РП-3217п – РП-3093п до проектируемой БРП-10 кВ; 2. БРП-10 кВ.","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРЭНЕРГО""","84065304.36","05.05.2026","21.05.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615981493"
"0373100135326000032","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","card; attached_file","44-ФЗ Электронный аукцион","Определение поставщика завершено","Выполнение комплекса землеустроительных услуг по оформлению разрешительной документации в целях осуществления геологического изучения недр по объекту: «Региональные комплексные геолого-геофизические работы на севере Муромцевско-Седельниковской зоны (Омская область)»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ГЕОЛОГИЧЕСКИЙ НЕФТЯНОЙ ИНСТИТУТ""","11000000.00","05.05.2026","20.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0373100135326000032"
"0372100008126000114","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","attached_file","44-ФЗ Открытый конкурс в электронной форме","Подача заявок","Выполнение работ по обследованию и оценке технического состояния защитных сооружений, по разработке и согласованию проектно-сметной документации на капитальный ремонт защитных сооружений в целях выполнения мероприятий по мобилизационной подготовке, мобилизации и гражданской обороне","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ИНСТИТУТ ЭКСПЕРИМЕНТАЛЬНОЙ МЕДИЦИНЫ""","4537559.78","05.05.2026","21.05.2026","https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0372100008126000114"
"0163200000326002420","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""интеллектуальный поиск""","document_ai","card; attached_file","44-ФЗ Электронный аукцион","Определение поставщика завершено","0961-аэф Поставка книжной продукции для нужд ГБУК ""Смоленская областная универсальная научная библиотека им.А.Т.Твардовского""","ГЛАВНОЕ УПРАВЛЕНИЕ СМОЛЕНСКОЙ ОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ","914133.14","05.05.2026","15.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0163200000326002420"
"0869200000226003875","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""интеллектуальный поиск""","document_ai","card; attached_file","44-ФЗ Электронный аукцион","Определение поставщика завершено","Оказание услуг по техническому обслуживанию периферийного оборудования интеллектуальной транспортной системы","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК ЧЕЛЯБИНСКОЙ ОБЛАСТИ""","688560.00","05.05.2026","14.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0869200000226003875"
"0869200000226003876","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""интеллектуальный поиск""","document_ai","card; attached_file","44-ФЗ Электронный аукцион","Определение поставщика завершено","Оказание услуг по техническому обслуживанию периферийного оборудования интеллектуальной транспортной системы","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК ЧЕЛЯБИНСКОЙ ОБЛАСТИ""","4493767.80","05.05.2026","14.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0869200000226003876"
"32615974629","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","attached_file","223-ФЗ Иной способ","Закупка завершена","Запрос котировок в электронной форме № АРХ-36-2026 по выбору организации на право заключения договора на выполнение работ по проведению производственного экологического контроля выпусков ливневой канализации причалов №№ 110, 111 в морском порту Архангельск","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОРТ""","447000.00","04.05.2026","15.05.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615974629"
"0172200002226000071","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","card; attached_file","44-ФЗ Открытый конкурс в электронной форме","Определение поставщика завершено","ОКАЗАНИЕ УСЛУГ ПО РАЗРАБОТКЕ ПРОЕКТНО-СМЕТНОЙ ДОКУМЕНТАЦИИ ПО БЛАГОУСТРОЙСТВУ И УСТРОЙСТВУ НАРУЖНОГО ОСВЕЩЕНИЯ ТЕРРИТОРИЙ ПО АДРЕСАМ: САНКТ-ПЕТЕРБУРГ, ЗНОП 17002 (ЯБЛОНЕВЫЙ САД НА БЕЛГРАДСКОЙ УЛ. МЕЖДУ Д. 26, КОРП. 9 И УЛ. ТУРКУ), САНКТ-ПЕТЕРБУРГ, СКВЕР Б/Н НА СОФИЙСКОЙ УЛ. МЕЖДУ Д. 32, КОРП.1, Д. 34, КОРП. 2 И Д. 38, КОРП. 1 (ЗНОП 17118). ДЛЯ НУЖД АДМИНИСТРАЦИИ ФРУНЗЕНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ДЛЯ НУЖД САНКТ-ПЕТЕРБУРГА В 2026 ГОДУ.","АДМИНИСТРАЦИЯ ФРУНЗЕНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА","8600000.00","04.05.2026","20.05.2026","https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0172200002226000071"
"0373200557926000197","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","attached_file","44-ФЗ Электронный аукцион","Определение поставщика завершено","Оказание услуг по разработке и согласованию эксплуатационно-технической документации на оборудование, работающее под избыточным давлением, трубопроводам пара и горячей воды и сетей газоснабжения в 2026-2028г. (СМП и СОНО)","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ПО ЭКСПЛУАТАЦИИ И РЕМОНТУ ИНЖЕНЕРНЫХ СООРУЖЕНИЙ ""ГОРМОСТ""","19800000.00","04.05.2026","13.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0373200557926000197"
"0356500001426003850","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","attached_file","44-ФЗ Открытый конкурс в электронной форме","Определение поставщика отменено","Разработка проектной документации, в том числе согласование проекта инженерных сетей по строительству коллектора ливневой канализации по ул. Ленина от Комсомольского проспекта до ул. Клименко г. Перми","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","31089476.20","04.05.2026","20.05.2026","https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0356500001426003850"
"32615975527","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","attached_file","223-ФЗ Иной способ","Закупка завершена","Разработка и согласование рабочей документации на внешнее электроснабжениеземельного участка","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИП-ЭЛЕКТРО""","120000.01","04.05.2026","","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615975527"
"32615975541","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","attached_file","223-ФЗ Иной способ","Закупка завершена","Выполнение работ по разработке раздела проектной документации «Перечень мероприятий по охране окружающей среды», включая подраздел «Оценка воздействия на окружающую среду», с получением положительного заключения о согласовании намечаемой хозяйственной деятельности в Федеральном агентстве по рыболовству, положительного заключения государственной экологической экспертизы проектной документации в Росприроднадзоре, положительного заключения ФАУ «Главгосэкспертиза России» по объекту","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛЕНМОРНИИПРОЕКТ"" ПО ПРОЕКТИРОВАНИЮ, ИЗЫСКАНИЯМ И НАУЧНЫМ ИССЛЕДОВАНИЯМ В ОБЛАСТИ МОРСКОГО ТРАНСПОРТА","9073352.28","04.05.2026","","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615975541"
"0321300009226000433","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""автоматическая классификация""","document_ai","card; attached_file","44-ФЗ Электронный аукцион","Определение поставщика завершено","Поставка реагентов","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""ГОРОДСКАЯ БОЛЬНИЦА"" ГОРОДА НЕВИННОМЫССКА","1437520.00","04.05.2026","13.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0321300009226000433"
"0818400001326000022","noise","no","3","найдено в карточке/документах ЕИС; класс=noise; совпадения: нет","","","","","""интеллектуальный поиск""","document_ai","card; attached_file","44-ФЗ Электронный аукцион","Определение поставщика завершено","Закупка комплектующих беспилотных авиационных систем","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЮЖНЫЙ РЕГИОНАЛЬНЫЙ ПОИСКОВО-СПАСАТЕЛЬНЫЙ ОТРЯД МЧС РОССИИ""","90000.00","04.05.2026","12.05.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0818400001326000022"
"32616052320","noise","no","2","найдено в карточке ЕИС; класс=noise; совпадения: сопровождение","","","сопровождение","","""архив документов""","edo_archive","card","223-ФЗ Запрос предложений в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Подача заявок","№6-26-ЗП Выполнение инженерно- геодезических, инженерно-геологических, инженерно-гидрометеорологических, инженерно-экологических и инженерно-археологических изысканий, а также сопровождение при прохождении государственной экспертизы проектной документации и результатов инженерных изысканий в части результатов инженерных изысканий и археологических исследований по Объекту: «Создание технопарка на территории инновационного научно-технологического центра «Квантовая» долина». Кластер «Акимова» в г. Нижний Новгород»","АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОРПОРАЦИЯ РАЗВИТИЯ НИЖЕГОРОДСКОЙ ОБЛАСТИ""","2802000.00","27.05.2026","04.06.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616052320"
"0260100000426000023","noise","no","1","найдено в карточке ЕИС; класс=noise; совпадения: лицензия","","","лицензия","","""классификация документов""","document_ai","card","44-ФЗ Запрос котировок в электронной форме","Определение поставщика завершено","Предоставление неисключительного права использования электронной Базы данных (простая неисключительная лицензия), содержащей методические и справочные материалы, нормативно-правовые документы по основным направлениям деятельности главного бухгалтера и финансового специалиста государственного и муниципального учреждения для принятия квалифицированных решений по тематике учета, отчетности, бюджетного контроля, применения бюджетной классификации.","ТЕРРИТОРИАЛЬНЫЙ ФОНД ОБЯЗАТЕЛЬНОГО МЕДИЦИНСКОГО СТРАХОВАНИЯ САРАТОВСКОЙ ОБЛАСТИ","114975.00","15.05.2026","22.05.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0260100000426000023"
"0171100000726000036","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","СЭД","edo_core","card","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по диагностике техническому обслуживанию и ремонту автотранспортных средств для обеспечения государственных нужд","УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ СУДЕБНЫХ ПРИСТАВОВ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ","400000.00","29.05.2026","11.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0171100000726000036"
"0815500000526007916","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","card","44-ФЗ Электронный аукцион","Подача заявок","Выполнение инженерных изысканий, осуществление подготовки проектной и рабочей документации в целях проведения капитального ремонта объекта капитального строительства: ""«Работы по обеспечению противопожарной защиты на объекте «Ледовый дворец «Чебоксары Арена» по адресу: г. Чебоксары, ул. Чапаева, д.19""","КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК ЧУВАШСКОЙ РЕСПУБЛИКИ""","11986249.04","29.05.2026","09.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0815500000526007916"
"32616063535","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","card","223-ФЗ Иной способ","Закупка завершена","Выполнить проектную документацию на ремонтно-реставрационные работы фасада объекта культурного наследия местного муниципального значения Жилая усадьба дворян Зимнинских. 1913 – 1914 г.г., арх.Ф.Е. Вольсов: - Жилой дом,1913 – 1914 г.г., расположенного по адресу г. Ульяновск, ул. Ленина, 51","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ГУБЕРНАТОРСКАЯ ДЕТСКАЯ ШКОЛА ИСКУССТВ""","646000.00","29.05.2026","","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616063535"
"0224100001826000147","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","card","44-ФЗ Электронный аукцион","Подача заявок","Выполнение работ по разработке проектной и сметной документации по созданию системы охранно-тревожной сигнализации в помещениях ОСФР по Архангельской области и НАО по адресу: Архангельская область, с.Лешуконское, ул. Мелоспольская, д. 4","ОТДЕЛЕНИЕ ФОНДА ПЕНСИОННОГО И СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ И НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ","139930.00","29.05.2026","08.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0224100001826000147"
"32616061134","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""электронный архив""","edo_archive","card","223-ФЗ Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Подача заявок","Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № АРХ-43-2026 по выбору организации на право заключения договора на выполнение работ по ремонту механической части ледокола «Диксон» Архангельского управления Арктического бассейнового филиала ФГУП «Росморпорт»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОРТ""","10655820.00","29.05.2026","08.06.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616061134"
"32616065277","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","card","223-ФЗ Иной способ","Подача заявок","право заключения договора на разработку и согласование проектной и рабочей документации, поставка МТРиО, выполнение СМР по титулу ""Реконструкция ПС МЭС Урала в части установки средств пассивной защиты (363 комплектов)"" 10 этап строительства","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФЕДЕРАЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ - РОССЕТИ""","445827830.00","29.05.2026","05.06.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616065277"
"0301300275426000178","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","card","44-ФЗ Электронный аукцион","Подача заявок","Поставка расходных материалов","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН КЛИНИЧЕСКАЯ БОЛЬНИЦА СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ ГОРОДА УФЫ","380590.00","29.05.2026","08.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0301300275426000178"
"0152200000226000050","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","card","44-ФЗ Открытый конкурс в электронной форме","Подача заявок","Оказание образовательных услуг по повышению квалификации муниципальных служащих в Омской области и лиц, замещающих муниципальные должности в органах местного самоуправления Омской области, по программе «Организация работы с документами в органах местного самоуправления: от регистрации до хранения» (Реестровый номер 2026.037277)","АППАРАТ ГУБЕРНАТОРА И ПРАВИТЕЛЬСТВА ОМСКОЙ ОБЛАСТИ","180000.00","29.05.2026","18.06.2026","https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0152200000226000050"
"0815500000526007828","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","card","44-ФЗ Электронный аукцион","Подача заявок","Разработка проектно-сметной документации на капитальный ремонт инженерных систем здания госархива по адресу: г. Чебоксары, ул. Ашмарина, д. 54","КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК ЧУВАШСКОЙ РЕСПУБЛИКИ""","1147300.00","28.05.2026","05.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0815500000526007828"
"0875300033826000004","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","card","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по архивно-технической обработке документов","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ОБСЛУЖИВАНИЮ МУНИЦИПАЛЬНЫХ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ СИМФЕРОПОЛЬСКОГО РАЙОНА РЕСПУБЛИКИ КРЫМ""","616666.67","28.05.2026","05.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0875300033826000004"
"0372200004026000029","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","card","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Оказание услуг по обеспечению участия обучающихся в учебно-тренировочных мероприятиях и спортивных соревнованиях в 2026-2027 году","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ОЛИМПИЙСКИЙ ВЕКТОР"" КРАСНОСЕЛЬСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА","27432767.99","28.05.2026","04.06.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0372200004026000029"
"0372200130626000021","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""согласование документов""","edo_workflow","card","44-ФЗ Электронный аукцион","Подача заявок","Разработка проектно-сметной документации на капитальный ремонт ИТП (АИТП) здания СПб ГБУЗ СП №19 Пушкинского района по адресу: Санкт-Петербург, г. Пушкин, ул. Школьная, д.33, лит. А","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА № 19"" ПУШКИНСКОГО РАЙОНА","398240.20","28.05.2026","05.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0372200130626000021"
"0373100109126000011","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","card","44-ФЗ Электронный аукцион","Подача заявок","Оказание услуг по техническому обслуживанию и ремонту средств печатной техники","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ГОСУДАРСТВЕННЫЙ ЦЕНТРАЛЬНЫЙ МУЗЕЙ СОВРЕМЕННОЙ ИСТОРИИ РОССИИ""","970000.00","28.05.2026","08.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0373100109126000011"
"0301100003526000032","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""регистрация документов""","edo_workflow","card","44-ФЗ Электронный аукцион","Подача заявок","Поставка канцелярских товаров (журнально-бланочная продукция)","СЛЕДСТВЕННОЕ УПРАВЛЕНИЕ СЛЕДСТВЕННОГО КОМИТЕТА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН","223565.45","28.05.2026","18.06.2026","https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0301100003526000032"
"0171200001926002246","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""автоматическая классификация""","document_ai","card","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Поставка реагентов для автоматического анализатора Qwalys 2","МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ ЯРОСЛАВСКОЙ ОБЛАСТИ","806802.80","28.05.2026","04.06.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0171200001926002246"
"32616053130","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","card","223-ФЗ Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","Подача заявок","Оказание услуг по проведению аудита безопасности информационных систем с сопутствующей разработкой организационно-распорядительной документации по защите информации","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""АРХАНГЕЛЬСКИЙ ТЕЛЕКОММУНИКАЦИОННЫЙ ЦЕНТР""","350000.00","27.05.2026","03.06.2026","https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32616053130"
"0169600028926000106","noise","no","0","найдено в карточке ЕИС; класс=noise; совпадения: нет","","","","","""архив документов""","edo_archive","card","44-ФЗ Запрос котировок в электронной форме","Подача заявок","Реставрация архивных документов","АДМИНИСТРАЦИЯ ТРОИЦКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧЕЛЯБИНСКОЙ ОБЛАСТИ","96385.00","27.05.2026","03.06.2026","https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0169600028926000106"
